AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,49,11,7,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,50,14,11,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,51,6,3,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,52,6,3,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,53,6,5,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,54,5,3,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,55,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,56,3,2,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,57,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,58,5,2,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,59,4,4,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,60,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,62,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,63,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,64,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,66,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,68,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,70,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,71,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,75,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,77,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,79,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,85,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,86,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,87,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,88,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,96,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,18,4,4,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,19,13,9,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,20,4,2,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,21,16,12,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,22,14,6,8,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,23,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,24,8,6,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,25,10,5,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,26,11,7,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,27,11,6,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,28,6,3,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,29,10,6,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,30,8,6,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,31,4,3,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,32,4,1,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,33,9,4,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,34,7,6,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,35,9,6,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,36,6,4,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,37,6,2,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,38,15,10,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,39,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,40,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,41,5,4,1,0
